Order ID,Order Date,Region,Product Category,Product,Quantity,Unit Price,Total Sales,Month,Customer ID,Repeat Customer,Quarter
1267,2022-05-20,West,Office Supplies,Pen,6,210.81,1264.86,2022-05,CUST0094,No,2022Q2
1268,2022-02-06,North,Furniture,Notebook,6,210.81,1264.86,2022-02,CUST0013,Yes,2022Q1
1269,2022-06-09,East,Electronics,Desk,1,210.81,210.81,2022-06,CUST0293,Yes,2022Q2
1270,2022-01-09,West,Office Supplies,Laptop,7,210.81,1475.67,2022-01,CUST0230,No,2022Q1
1271,2022-08-21,South,Electronics,Printer,8,210.81,1686.48,2022-08,CUST0292,No,2022Q3
1272,2022-04-09,North,Electronics,Pen,2,210.81,421.62,2022-04,CUST0026,No,2022Q2
1273,2022-05-27,West,Furniture,Monitor,8,210.81,1686.48,2022-05,CUST0075,No,2022Q2
1274,2022-10-31,North,Office Supplies,Laptop,9,210.81,1897.29,2022-10,CUST0299,No,2022Q4
1275,2022-07-27,North,Electronics,Printer,6,210.81,1264.86,2022-07,CUST0150,No,2022Q3
1276,2022-05-11,North,Electronics,Monitor,5,210.81,1054.05,2022-05,CUST0148,No,2022Q2
1277,2022-06-01,East,Office Supplies,Phone,9,210.81,1897.29,2022-06,CUST0008,No,2022Q2
1278,2022-02-23,East,Electronics,Chair,9,210.81,1897.29,2022-02,CUST0029,Yes,2022Q1
1279,2022-04-30,South,Electronics,Monitor,1,210.81,210.81,2022-04,CUST0296,No,2022Q2
1280,2022-06-10,South,Office Supplies,Desk,3,210.81,632.43,2022-06,CUST0209,Yes,2022Q2
1281,2022-04-26,West,Office Supplies,Desk,9,210.81,1897.29,2022-04,CUST0128,No,2022Q2
1282,2022-03-16,South,Office Supplies,Chair,2,210.81,421.62,2022-03,CUST0116,No,2022Q1
1283,2022-04-23,North,Office Supplies,Laptop,4,210.81,843.24,2022-04,CUST0144,No,2022Q2
1284,2022-04-14,North,Furniture,Printer,4,210.81,843.24,2022-04,CUST0235,No,2022Q2
1285,2022-12-06,East,Office Supplies,Monitor,2,210.81,421.62,2022-12,CUST0007,No,2022Q4
1286,2022-09-11,North,Furniture,Desk,3,210.81,632.43,2022-09,CUST0045,No,2022Q3
1287,2022-08-15,West,Furniture,Laptop,3,210.81,524.92,2022-08,CUST0239,No,2022Q3
1288,2022-04-22,North,Furniture,Chair,1,210.81,210.81,2022-04,CUST0155,No,2022Q2
1289,2022-04-09,North,Electronics,Notebook,6,210.81,1264.86,2022-04,CUST0181,No,2022Q2
1290,2022-06-02,West,Furniture,Pen,8,210.81,1686.48,2022-06,CUST0215,No,2022Q2
1291,2022-12-15,South,Furniture,Notebook,3,210.81,632.43,2022-12,CUST0088,No,2022Q4
1292,2022-12-04,South,Electronics,Notebook,5,210.81,1054.05,2022-12,CUST0256,No,2022Q4
1293,2022-07-13,West,Electronics,Desk,1,210.81,174.97,2022-07,CUST0073,No,2022Q3
1294,2022-11-06,East,Electronics,Phone,7,210.81,1475.67,2022-11,CUST0179,No,2022Q4
1295,2022-06-12,North,Office Supplies,Phone,1,210.81,210.81,2022-06,CUST0212,Yes,2022Q2
1296,2022-07-27,West,Electronics,Chair,9,210.81,1574.75,2022-07,CUST0293,No,2022Q3
1297,2022-06-18,North,Electronics,Monitor,8,210.81,1686.48,2022-06,CUST0234,Yes,2022Q2
1298,2022-06-10,East,Furniture,Phone,7,210.81,1475.67,2022-06,CUST0239,No,2022Q2
1299,2022-03-09,North,Electronics,Notebook,7,210.81,1475.67,2022-03,CUST0223,No,2022Q1
1300,2022-10-16,West,Office Supplies,Phone,5,210.81,1054.05,2022-10,CUST0119,No,2022Q4
1301,2022-10-04,North,Electronics,Notebook,5,210.81,1054.05,2022-10,CUST0264,No,2022Q4
1302,2022-10-31,South,Office Supplies,Printer,5,210.81,1054.05,2022-10,CUST0207,No,2022Q4
1303,2022-05-15,East,Electronics,Desk,1,210.81,210.81,2022-05,CUST0095,Yes,2022Q2
1304,2022-07-14,East,Electronics,Desk,8,210.81,1686.48,2022-07,CUST0222,No,2022Q3
1305,2022-05-08,East,Electronics,Monitor,1,210.81,210.81,2022-05,CUST0276,No,2022Q2
1306,2022-02-02,West,Electronics,Phone,4,210.81,843.24,2022-02,CUST0231,No,2022Q1
1307,2022-06-25,East,Office Supplies,Phone,9,210.81,1897.29,2022-06,CUST0119,Yes,2022Q2
1308,2022-01-22,South,Office Supplies,Pen,9,210.81,1897.29,2022-01,CUST0268,No,2022Q1
1309,2022-08-26,West,Furniture,Laptop,5,210.81,874.86,2022-08,CUST0273,No,2022Q3
1310,2022-06-07,South,Office Supplies,Printer,4,210.81,843.24,2022-06,CUST0064,No,2022Q2
1311,2022-02-07,North,Electronics,Desk,3,210.81,632.43,2022-02,CUST0298,Yes,2022Q1
1312,2022-08-18,North,Furniture,Printer,3,210.81,632.43,2022-08,CUST0011,Yes,2022Q3
1313,2022-12-31,North,Furniture,Desk,5,210.81,1054.05,2022-12,CUST0098,No,2022Q4
1314,2022-02-20,North,Furniture,Printer,1,210.81,210.81,2022-02,CUST0071,Yes,2022Q1
1315,2022-09-21,South,Electronics,Chair,5,210.81,1054.05,2022-09,CUST0058,Yes,2022Q3
1316,2022-10-10,West,Office Supplies,Notebook,6,210.81,1264.86,2022-10,CUST0290,No,2022Q4
1317,2022-01-27,West,Electronics,Desk,7,210.81,1475.67,2022-01,CUST0251,No,2022Q1
1318,2022-08-14,East,Furniture,Printer,9,210.81,1897.29,2022-08,CUST0276,No,2022Q3
1319,2022-10-04,South,Electronics,Phone,3,210.81,632.43,2022-10,CUST0050,Yes,2022Q4
1320,2022-10-13,North,Electronics,Laptop,2,210.81,421.62,2022-10,CUST0216,No,2022Q4
1321,2022-04-07,South,Office Supplies,Chair,3,210.81,632.43,2022-04,CUST0052,Yes,2022Q2
1322,2022-10-11,East,Office Supplies,Chair,9,210.81,1897.29,2022-10,CUST0271,No,2022Q4
1323,2022-11-13,East,Furniture,Laptop,7,210.81,1475.67,2022-11,CUST0084,Yes,2022Q4
1324,2022-10-31,South,Electronics,Printer,9,210.81,1897.29,2022-10,CUST0293,No,2022Q4
1325,2022-05-27,South,Electronics,Phone,2,210.81,421.62,2022-05,CUST0126,No,2022Q2
1326,2022-01-04,South,Office Supplies,Monitor,5,210.81,1054.05,2022-01,CUST0296,Yes,2022Q1
1327,2022-02-04,West,Electronics,Laptop,4,210.81,843.24,2022-02,CUST0072,Yes,2022Q1
1328,2022-07-11,North,Electronics,Printer,2,210.81,421.62,2022-07,CUST0296,Yes,2022Q3
1329,2022-02-18,South,Electronics,Laptop,9,210.81,1897.29,2022-02,CUST0236,No,2022Q1
1330,2022-01-17,South,Office Supplies,Laptop,9,210.81,1897.29,2022-01,CUST0056,No,2022Q1
1331,2022-06-21,South,Furniture,Desk,6,210.81,1264.86,2022-06,CUST0110,No,2022Q2
1332,2022-08-08,East,Furniture,Printer,6,210.81,1264.86,2022-08,CUST0192,No,2022Q3
1333,2022-06-07,East,Electronics,Monitor,8,210.81,1686.48,2022-06,CUST0093,No,2022Q2
1334,2022-02-15,West,Furniture,Notebook,6,210.81,1264.86,2022-02,CUST0056,No,2022Q1
1335,2022-01-06,North,Office Supplies,Desk,1,210.81,210.81,2022-01,CUST0060,No,2022Q1
1336,2022-04-09,West,Office Supplies,Laptop,4,210.81,843.24,2022-04,CUST0138,Yes,2022Q2
1337,2022-08-21,North,Furniture,Notebook,7,210.81,1475.67,2022-08,CUST0039,No,2022Q3
1338,2022-02-06,East,Furniture,Pen,2,210.81,421.62,2022-02,CUST0028,No,2022Q1
1339,2022-10-07,East,Electronics,Notebook,9,210.81,1897.29,2022-10,CUST0049,No,2022Q4
1340,2022-12-15,East,Furniture,Laptop,8,210.81,1686.48,2022-12,CUST0125,No,2022Q4
1341,2022-10-29,West,Electronics,Laptop,8,210.81,1686.48,2022-10,CUST0013,No,2022Q4
1342,2022-06-30,South,Electronics,Phone,7,210.81,1475.67,2022-06,CUST0036,Yes,2022Q2
1343,2022-04-05,South,Office Supplies,Printer,4,210.81,843.24,2022-04,CUST0101,Yes,2022Q2
1344,2022-04-09,East,Office Supplies,Printer,2,210.81,421.62,2022-04,CUST0282,Yes,2022Q2
1345,2022-07-07,South,Office Supplies,Desk,3,210.81,632.43,2022-07,CUST0086,Yes,2022Q3
1346,2022-04-26,South,Office Supplies,Monitor,6,210.81,1264.86,2022-04,CUST0004,No,2022Q2
1347,2022-07-10,West,Furniture,Desk,5,210.81,874.86,2022-07,CUST0223,No,2022Q3
1348,2022-09-10,North,Office Supplies,Chair,8,210.81,1686.48,2022-09,CUST0166,No,2022Q3
1349,2022-06-10,East,Furniture,Laptop,6,210.81,1264.86,2022-06,CUST0278,No,2022Q2
1350,2022-09-13,East,Office Supplies,Notebook,6,210.81,1264.86,2022-09,CUST0130,No,2022Q3
1351,2022-11-19,West,Furniture,Pen,1,210.81,210.81,2022-11,CUST0031,No,2022Q4
1352,2022-05-08,West,Electronics,Laptop,4,210.81,843.24,2022-05,CUST0011,No,2022Q2
1353,2022-01-18,South,Furniture,Laptop,5,210.81,1054.05,2022-01,CUST0096,No,2022Q1
1354,2022-10-08,East,Furniture,Desk,3,210.81,632.43,2022-10,CUST0190,No,2022Q4
1355,2022-08-11,North,Office Supplies,Pen,9,210.81,1897.29,2022-08,CUST0192,No,2022Q3
1356,2022-02-23,West,Furniture,Pen,1,210.81,210.81,2022-02,CUST0266,No,2022Q1
1357,2022-02-27,North,Electronics,Pen,6,210.81,1264.86,2022-02,CUST0128,No,2022Q1
1358,2022-11-19,North,Electronics,Desk,6,210.81,1264.86,2022-11,CUST0238,No,2022Q4
1359,2022-12-26,East,Office Supplies,Laptop,5,210.81,1054.05,2022-12,CUST0112,Yes,2022Q4
1360,2022-06-23,East,Electronics,Desk,5,210.81,1054.05,2022-06,CUST0145,No,2022Q2
1361,2022-10-07,West,Furniture,Printer,5,210.81,1054.05,2022-10,CUST0065,No,2022Q4
1362,2022-04-24,East,Electronics,Printer,6,210.81,1264.86,2022-04,CUST0247,Yes,2022Q2
1363,2022-10-15,East,Office Supplies,Desk,8,210.81,1686.48,2022-10,CUST0223,No,2022Q4
1364,2022-12-08,East,Furniture,Pen,2,210.81,421.62,2022-12,CUST0106,No,2022Q4
1365,2022-05-31,North,Office Supplies,Phone,6,210.81,1264.86,2022-05,CUST0181,No,2022Q2
1366,2022-05-07,West,Furniture,Laptop,1,210.81,210.81,2022-05,CUST0184,No,2022Q2
1367,2022-06-04,South,Electronics,Desk,4,210.81,843.24,2022-06,CUST0226,Yes,2022Q2
1368,2022-09-30,North,Office Supplies,Desk,3,210.81,632.43,2022-09,CUST0265,Yes,2022Q3
1369,2022-04-14,East,Office Supplies,Desk,9,210.81,1897.29,2022-04,CUST0278,No,2022Q2
1370,2022-10-26,North,Furniture,Phone,3,210.81,632.43,2022-10,CUST0089,No,2022Q4
1371,2022-09-03,East,Office Supplies,Phone,6,210.81,1264.86,2022-09,CUST0176,No,2022Q3
1372,2022-06-25,East,Furniture,Chair,1,210.81,210.81,2022-06,CUST0018,No,2022Q2
1373,2022-02-08,North,Furniture,Printer,6,210.81,1264.86,2022-02,CUST0106,No,2022Q1
1374,2022-06-19,West,Furniture,Notebook,4,210.81,843.24,2022-06,CUST0271,No,2022Q2
1375,2022-09-04,East,Furniture,Pen,8,210.81,1686.48,2022-09,CUST0167,No,2022Q3
1376,2022-01-26,West,Electronics,Monitor,9,210.81,1897.29,2022-01,CUST0013,No,2022Q1
1377,2022-12-21,South,Furniture,Phone,4,210.81,843.24,2022-12,CUST0032,No,2022Q4
1378,2022-11-02,East,Office Supplies,Notebook,6,210.81,1264.86,2022-11,CUST0040,No,2022Q4
1379,2022-01-13,West,Electronics,Phone,1,210.81,210.81,2022-01,CUST0148,No,2022Q1
1380,2022-11-12,West,Office Supplies,Pen,4,210.81,843.24,2022-11,CUST0218,Yes,2022Q4
1381,2022-11-09,South,Electronics,Monitor,7,210.81,1475.67,2022-11,CUST0219,No,2022Q4
1382,2022-02-05,West,Furniture,Chair,1,210.81,210.81,2022-02,CUST0082,No,2022Q1
1383,2022-06-22,West,Electronics,Desk,8,210.81,1686.48,2022-06,CUST0208,Yes,2022Q2
1384,2022-01-20,South,Electronics,Chair,6,210.81,1264.86,2022-01,CUST0201,No,2022Q1
1385,2022-11-17,East,Office Supplies,Phone,5,210.81,1054.05,2022-11,CUST0038,No,2022Q4
1386,2022-09-21,West,Office Supplies,Chair,9,210.81,1574.75,2022-09,CUST0211,No,2022Q3
1387,2022-05-22,West,Furniture,Notebook,2,210.81,421.62,2022-05,CUST0249,No,2022Q2
1388,2022-05-23,West,Electronics,Laptop,5,210.81,1054.05,2022-05,CUST0227,No,2022Q2
1389,2022-04-02,North,Electronics,Phone,6,210.81,1264.86,2022-04,CUST0048,No,2022Q2
1390,2022-12-20,South,Electronics,Phone,7,210.81,1475.67,2022-12,CUST0018,No,2022Q4
1391,2022-11-18,North,Furniture,Notebook,5,210.81,1054.05,2022-11,CUST0295,Yes,2022Q4
1392,2022-10-15,South,Furniture,Printer,9,210.81,1897.29,2022-10,CUST0196,No,2022Q4
1393,2022-08-03,East,Furniture,Monitor,1,210.81,210.81,2022-08,CUST0187,No,2022Q3
1394,2022-12-08,East,Furniture,Desk,7,210.81,1475.67,2022-12,CUST0224,Yes,2022Q4
1395,2022-02-20,West,Furniture,Notebook,7,210.81,1475.67,2022-02,CUST0229,No,2022Q1
1396,2022-06-02,South,Office Supplies,Monitor,4,210.81,843.24,2022-06,CUST0077,Yes,2022Q2
1397,2022-07-05,East,Electronics,Pen,9,210.81,1897.29,2022-07,CUST0188,No,2022Q3
1398,2022-03-04,South,Electronics,Monitor,5,210.81,1054.05,2022-03,CUST0270,Yes,2022Q1
1399,2022-07-09,East,Electronics,Pen,4,210.81,843.24,2022-07,CUST0095,No,2022Q3
1400,2022-05-05,North,Electronics,Notebook,7,210.81,1475.67,2022-05,CUST0132,Yes,2022Q2
1401,2022-05-30,East,Electronics,Phone,4,210.81,843.24,2022-05,CUST0039,Yes,2022Q2
1402,2022-11-10,North,Electronics,Phone,3,210.81,632.43,2022-11,CUST0072,No,2022Q4
1403,2022-02-27,East,Electronics,Printer,9,210.81,1897.29,2022-02,CUST0281,No,2022Q1
1404,2022-12-08,West,Electronics,Notebook,8,210.81,1686.48,2022-12,CUST0160,No,2022Q4
1405,2022-11-01,North,Office Supplies,Pen,1,210.81,210.81,2022-11,CUST0187,No,2022Q4
1406,2022-06-29,East,Electronics,Monitor,7,210.81,1475.67,2022-06,CUST0191,No,2022Q2
1407,2022-06-19,West,Office Supplies,Monitor,9,210.81,1897.29,2022-06,CUST0120,No,2022Q2
1408,2022-11-22,North,Furniture,Pen,8,210.81,1686.48,2022-11,CUST0220,No,2022Q4
1409,2022-09-28,West,Electronics,Chair,8,210.81,1399.78,2022-09,CUST0053,No,2022Q3
1410,2022-02-23,South,Furniture,Printer,6,210.81,1264.86,2022-02,CUST0222,No,2022Q1
1411,2022-04-11,South,Furniture,Laptop,4,210.81,843.24,2022-04,CUST0131,No,2022Q2
1412,2022-09-21,North,Furniture,Phone,8,210.81,1686.48,2022-09,CUST0237,No,2022Q3
1413,2022-02-22,East,Office Supplies,Desk,3,210.81,632.43,2022-02,CUST0246,No,2022Q1
1414,2022-03-01,North,Furniture,Monitor,9,210.81,1897.29,2022-03,CUST0226,No,2022Q1
1415,2022-04-18,West,Furniture,Desk,2,210.81,421.62,2022-04,CUST0208,No,2022Q2
1416,2022-01-05,East,Furniture,Laptop,2,210.81,421.62,2022-01,CUST0096,No,2022Q1
1417,2022-04-13,South,Electronics,Notebook,7,210.81,1475.67,2022-04,CUST0200,No,2022Q2
1418,2022-07-15,East,Electronics,Desk,4,210.81,843.24,2022-07,CUST0247,No,2022Q3
1419,2022-09-19,South,Office Supplies,Laptop,8,210.81,1686.48,2022-09,CUST0072,Yes,2022Q3
1420,2022-12-31,East,Office Supplies,Phone,9,210.81,1897.29,2022-12,CUST0185,No,2022Q4
1421,2022-12-16,East,Electronics,Pen,7,210.81,1475.67,2022-12,CUST0006,No,2022Q4
1422,2022-02-16,East,Office Supplies,Chair,5,210.81,1054.05,2022-02,CUST0206,No,2022Q1
1423,2022-12-21,West,Electronics,Phone,8,210.81,1686.48,2022-12,CUST0032,Yes,2022Q4
1424,2022-11-07,West,Furniture,Monitor,4,210.81,843.24,2022-11,CUST0099,Yes,2022Q4
1425,2022-11-04,North,Furniture,Laptop,2,210.81,421.62,2022-11,CUST0256,No,2022Q4
1426,2022-05-24,North,Office Supplies,Desk,6,210.81,1264.86,2022-05,CUST0187,No,2022Q2
1427,2022-09-26,South,Electronics,Monitor,9,210.81,1897.29,2022-09,CUST0076,Yes,2022Q3
1428,2022-05-04,West,Electronics,Chair,1,210.81,210.81,2022-05,CUST0177,No,2022Q2
1429,2022-04-16,South,Office Supplies,Pen,7,210.81,1475.67,2022-04,CUST0287,No,2022Q2
1430,2022-06-07,North,Electronics,Notebook,9,210.81,1897.29,2022-06,CUST0255,No,2022Q2
1431,2022-05-27,South,Furniture,Monitor,9,210.81,1897.29,2022-05,CUST0190,No,2022Q2
1432,2022-05-25,North,Office Supplies,Notebook,3,210.81,632.43,2022-05,CUST0127,Yes,2022Q2
1433,2022-04-30,West,Office Supplies,Laptop,5,210.81,1054.05,2022-04,CUST0287,Yes,2022Q2
1434,2022-11-15,East,Electronics,Chair,8,210.81,1686.48,2022-11,CUST0254,Yes,2022Q4
1435,2022-10-02,West,Office Supplies,Desk,8,210.81,1686.48,2022-10,CUST0213,No,2022Q4
1436,2022-04-02,South,Electronics,Chair,4,210.81,843.24,2022-04,CUST0250,Yes,2022Q2
1437,2022-02-27,South,Electronics,Chair,1,210.81,210.81,2022-02,CUST0084,No,2022Q1
1438,2022-12-12,West,Electronics,Printer,1,210.81,210.81,2022-12,CUST0013,No,2022Q4
1439,2022-08-17,West,Electronics,Chair,4,210.81,699.89,2022-08,CUST0045,Yes,2022Q3
1440,2022-04-27,North,Electronics,Chair,6,210.81,1264.86,2022-04,CUST0127,No,2022Q2
1441,2022-11-14,South,Office Supplies,Phone,8,210.81,1686.48,2022-11,CUST0114,No,2022Q4
1442,2022-10-06,South,Furniture,Monitor,6,210.81,1264.86,2022-10,CUST0276,No,2022Q4
1443,2022-05-07,West,Furniture,Desk,9,210.81,1897.29,2022-05,CUST0205,Yes,2022Q2
1444,2022-05-09,East,Office Supplies,Phone,9,210.81,1897.29,2022-05,CUST0273,No,2022Q2
1445,2022-02-27,South,Office Supplies,Phone,2,210.81,421.62,2022-02,CUST0058,No,2022Q1
1446,2022-05-02,East,Furniture,Monitor,1,210.81,210.81,2022-05,CUST0219,No,2022Q2
1447,2022-01-01,West,Furniture,Monitor,2,210.81,421.62,2022-01,CUST0109,Yes,2022Q1
1448,2022-08-27,West,Furniture,Laptop,5,210.81,874.86,2022-08,CUST0279,Yes,2022Q3
1449,2022-10-17,North,Furniture,Monitor,4,210.81,843.24,2022-10,CUST0174,No,2022Q4
1450,2022-04-06,South,Furniture,Printer,4,210.81,843.24,2022-04,CUST0264,No,2022Q2
1451,2022-05-06,East,Electronics,Printer,9,210.81,1897.29,2022-05,CUST0111,No,2022Q2
1452,2022-04-28,North,Office Supplies,Phone,8,210.81,1686.48,2022-04,CUST0187,Yes,2022Q2
1453,2022-02-17,South,Electronics,Notebook,6,210.81,1264.86,2022-02,CUST0269,No,2022Q1
1454,2022-03-30,North,Furniture,Laptop,1,210.81,210.81,2022-03,CUST0229,Yes,2022Q1
1455,2022-08-25,West,Furniture,Notebook,2,210.81,349.94,2022-08,CUST0156,No,2022Q3
1456,2022-09-29,South,Furniture,Notebook,6,210.81,1264.86,2022-09,CUST0189,Yes,2022Q3
1457,2022-07-08,North,Electronics,Phone,2,210.81,421.62,2022-07,CUST0272,Yes,2022Q3
1458,2022-07-11,North,Electronics,Pen,5,210.81,1054.05,2022-07,CUST0002,No,2022Q3
1459,2022-03-10,East,Furniture,Phone,5,210.81,1054.05,2022-03,CUST0246,Yes,2022Q1
1460,2022-10-05,North,Electronics,Desk,6,210.81,1264.86,2022-10,CUST0210,No,2022Q4
1461,2022-12-15,South,Electronics,Desk,6,210.81,1264.86,2022-12,CUST0286,No,2022Q4
1462,2022-09-04,South,Furniture,Monitor,6,210.81,1264.86,2022-09,CUST0013,No,2022Q3
1463,2022-03-17,East,Electronics,Monitor,2,210.81,421.62,2022-03,CUST0096,Yes,2022Q1
1464,2022-06-03,South,Office Supplies,Pen,3,210.81,632.43,2022-06,CUST0221,No,2022Q2
1465,2022-05-24,West,Office Supplies,Monitor,6,210.81,1264.86,2022-05,CUST0238,No,2022Q2
1466,2022-03-27,South,Office Supplies,Desk,8,210.81,1686.48,2022-03,CUST0094,No,2022Q1
1467,2022-07-04,South,Office Supplies,Notebook,1,210.81,210.81,2022-07,CUST0269,No,2022Q3
1468,2022-10-12,North,Furniture,Phone,1,210.81,210.81,2022-10,CUST0171,No,2022Q4
1469,2022-08-08,North,Furniture,Chair,2,210.81,421.62,2022-08,CUST0094,No,2022Q3
1470,2022-03-10,South,Furniture,Printer,6,210.81,1264.86,2022-03,CUST0149,Yes,2022Q1
1471,2022-02-16,East,Office Supplies,Chair,9,210.81,1897.29,2022-02,CUST0112,No,2022Q1
1472,2022-04-04,North,Office Supplies,Chair,4,210.81,843.24,2022-04,CUST0055,No,2022Q2
1473,2022-08-26,East,Electronics,Desk,3,210.81,632.43,2022-08,CUST0116,No,2022Q3
1474,2022-07-23,South,Electronics,Chair,8,210.81,1686.48,2022-07,CUST0143,No,2022Q3
1475,2022-08-06,South,Office Supplies,Phone,9,210.81,1897.29,2022-08,CUST0201,Yes,2022Q3
1476,2022-12-07,West,Office Supplies,Pen,5,210.81,1054.05,2022-12,CUST0180,Yes,2022Q4
1477,2022-02-08,North,Office Supplies,Laptop,9,210.81,1897.29,2022-02,CUST0202,No,2022Q1
1478,2022-04-10,South,Office Supplies,Monitor,2,210.81,421.62,2022-04,CUST0053,Yes,2022Q2
1479,2022-10-16,West,Electronics,Laptop,3,210.81,632.43,2022-10,CUST0180,Yes,2022Q4
1480,2022-09-11,North,Office Supplies,Notebook,7,210.81,1475.67,2022-09,CUST0137,Yes,2022Q3
1481,2022-08-10,South,Electronics,Phone,7,210.81,1475.67,2022-08,CUST0182,No,2022Q3
1482,2022-12-23,South,Office Supplies,Phone,6,210.81,1264.86,2022-12,CUST0001,Yes,2022Q4
1483,2022-01-23,North,Office Supplies,Printer,6,210.81,1264.86,2022-01,CUST0044,No,2022Q1
1484,2022-09-07,North,Office Supplies,Phone,2,210.81,421.62,2022-09,CUST0227,No,2022Q3
1485,2022-01-10,North,Electronics,Monitor,6,210.81,1264.86,2022-01,CUST0098,No,2022Q1
1486,2022-09-03,South,Electronics,Phone,4,210.81,843.24,2022-09,CUST0208,No,2022Q3
1487,2022-11-21,South,Furniture,Chair,3,210.81,632.43,2022-11,CUST0265,No,2022Q4
1488,2022-04-10,West,Office Supplies,Printer,2,210.81,421.62,2022-04,CUST0288,No,2022Q2
1489,2022-10-17,East,Furniture,Monitor,1,210.81,210.81,2022-10,CUST0271,No,2022Q4
1490,2022-06-29,North,Furniture,Pen,5,210.81,1054.05,2022-06,CUST0140,Yes,2022Q2
1491,2022-08-11,South,Electronics,Pen,2,210.81,421.62,2022-08,CUST0237,Yes,2022Q3
1492,2022-09-07,South,Electronics,Pen,2,210.81,421.62,2022-09,CUST0072,No,2022Q3
1493,2022-05-27,North,Furniture,Pen,7,210.81,1475.67,2022-05,CUST0155,Yes,2022Q2
1494,2022-04-06,East,Office Supplies,Chair,8,210.81,1686.48,2022-04,CUST0190,Yes,2022Q2
1495,2022-09-14,North,Electronics,Phone,8,210.81,1686.48,2022-09,CUST0268,Yes,2022Q3
1496,2022-11-21,East,Office Supplies,Laptop,4,210.81,843.24,2022-11,CUST0107,No,2022Q4
1497,2022-01-04,South,Office Supplies,Monitor,1,210.81,210.81,2022-01,CUST0232,No,2022Q1
1498,2022-01-16,East,Furniture,Chair,7,210.81,1475.67,2022-01,CUST0042,Yes,2022Q1
1499,2022-10-07,West,Furniture,Pen,1,210.81,210.81,2022-10,CUST0190,No,2022Q4
1500,2022-12-02,South,Furniture,Notebook,4,210.81,843.24,2022-12,CUST0139,No,2022Q4
1501,2022-09-04,West,Furniture,Phone,8,210.81,1399.78,2022-09,CUST0103,No,2022Q3
1502,2022-09-15,North,Electronics,Laptop,2,210.81,421.62,2022-09,CUST0171,No,2022Q3
1503,2022-06-09,North,Electronics,Notebook,6,210.81,1264.86,2022-06,CUST0273,No,2022Q2
1504,2022-12-06,North,Furniture,Printer,6,210.81,1264.86,2022-12,CUST0221,No,2022Q4
1505,2022-06-01,East,Electronics,Notebook,9,210.81,1897.29,2022-06,CUST0213,No,2022Q2
1506,2022-06-27,South,Furniture,Printer,5,210.81,1054.05,2022-06,CUST0056,Yes,2022Q2
1507,2022-06-12,North,Office Supplies,Printer,4,210.81,843.24,2022-06,CUST0102,Yes,2022Q2
1508,2022-02-02,North,Office Supplies,Pen,5,210.81,1054.05,2022-02,CUST0192,No,2022Q1
1509,2022-06-28,South,Office Supplies,Printer,5,210.81,1054.05,2022-06,CUST0200,Yes,2022Q2
1510,2022-04-11,North,Furniture,Desk,8,210.81,1686.48,2022-04,CUST0233,No,2022Q2
1511,2022-09-25,West,Office Supplies,Monitor,8,210.81,1399.78,2022-09,CUST0227,No,2022Q3
1512,2022-11-19,South,Electronics,Monitor,2,210.81,421.62,2022-11,CUST0139,Yes,2022Q4
1513,2022-03-06,South,Office Supplies,Pen,7,210.81,1475.67,2022-03,CUST0149,Yes,2022Q1
1514,2022-06-17,South,Office Supplies,Desk,8,210.81,1686.48,2022-06,CUST0115,Yes,2022Q2
1515,2022-11-26,West,Office Supplies,Notebook,6,210.81,1264.86,2022-11,CUST0063,No,2022Q4
1516,2022-02-12,South,Electronics,Chair,5,210.81,1054.05,2022-02,CUST0104,Yes,2022Q1
1517,2022-02-13,West,Furniture,Notebook,9,210.81,1897.29,2022-02,CUST0156,No,2022Q1
1518,2022-10-12,South,Electronics,Phone,3,210.81,632.43,2022-10,CUST0273,Yes,2022Q4
1519,2022-01-12,East,Furniture,Chair,4,210.81,843.24,2022-01,CUST0006,Yes,2022Q1
1520,2022-04-05,North,Furniture,Printer,9,210.81,1897.29,2022-04,CUST0147,No,2022Q2
1521,2022-10-29,East,Office Supplies,Laptop,6,210.81,1264.86,2022-10,CUST0184,No,2022Q4
1522,2022-09-10,North,Furniture,Chair,8,210.81,1686.48,2022-09,CUST0028,Yes,2022Q3
1523,2022-08-30,West,Electronics,Laptop,7,210.81,1224.81,2022-08,CUST0038,No,2022Q3
1524,2022-02-04,East,Electronics,Monitor,2,210.81,421.62,2022-02,CUST0119,No,2022Q1
1525,2022-08-03,South,Furniture,Laptop,3,210.81,632.43,2022-08,CUST0293,Yes,2022Q3
1526,2022-12-03,North,Office Supplies,Monitor,1,210.81,210.81,2022-12,CUST0244,No,2022Q4
1527,2022-03-31,North,Office Supplies,Desk,9,210.81,1897.29,2022-03,CUST0068,Yes,2022Q1
1528,2022-09-21,East,Electronics,Desk,7,210.81,1475.67,2022-09,CUST0214,No,2022Q3
1529,2022-04-03,West,Office Supplies,Pen,1,210.81,210.81,2022-04,CUST0218,No,2022Q2
1530,2022-03-31,East,Furniture,Pen,3,210.81,632.43,2022-03,CUST0177,Yes,2022Q1
1531,2022-04-25,West,Furniture,Printer,4,210.81,843.24,2022-04,CUST0299,No,2022Q2
1532,2022-04-15,West,Electronics,Chair,4,210.81,843.24,2022-04,CUST0164,No,2022Q2
1533,2022-07-15,North,Furniture,Printer,5,210.81,1054.05,2022-07,CUST0058,Yes,2022Q3
